log2_bs,clat,freq
11,20054016,25
11,20316160,20
11,20578304,20
11,20840448,22
11,21102592,20
11,21364736,10
11,21626880,28
11,21889024,22
11,22151168,20
11,22413312,34
11,22675456,28
11,22937600,21
11,23199744,38
11,23461888,46
11,23724032,42
11,23986176,35
11,24248320,47
11,24510464,34
11,24772608,42
11,25034752,42
11,25296896,43
11,25559040,27
11,25821184,50
11,26083328,40
11,26345472,44
11,26607616,49
11,26869760,46
11,27131904,41
11,27394048,25
11,27656192,62
11,27918336,52
11,28180480,36
11,28442624,56
11,28704768,51
11,28966912,64
11,29229056,35
11,29491200,42
11,29753344,56
11,30015488,46
11,30277632,61
11,30539776,65
11,30801920,58
11,31064064,42
11,31326208,53
11,31588352,63
11,31850496,68
11,32112640,60
11,32374784,41
11,32636928,37
11,32899072,54
11,33161216,58
11,33423360,49
11,33816576,104
11,34340864,114
11,34865152,99
11,35389440,105
11,35913728,136
11,36438016,119
11,36962304,129
11,37486592,96
11,38010880,131
11,38535168,130
11,39059456,95
11,39583744,132
11,40108032,95
11,40632320,119
11,41156608,152
11,41680896,118
11,42205184,119
11,42729472,109
11,43253760,119
11,43778048,162
11,44302336,114
11,44826624,120
11,45350912,109
11,45875200,129
11,46399488,134
11,46923776,88
11,47448064,94
11,47972352,116
11,48496640,131
11,49020928,100
11,49545216,126
11,50069504,109
11,50593792,101
11,51118080,96
11,51642368,118
11,52166656,122
11,52690944,130
11,53215232,98
11,53739520,94
11,54263808,109
11,54788096,92
11,55312384,97
11,55836672,81
11,56360960,89
11,56885248,76
11,57409536,68
11,57933824,87
11,58458112,89
11,58982400,116
11,59506688,89
11,60030976,79
11,60555264,64
11,61079552,64
11,61603840,74
11,62128128,74
11,62652416,82
11,63176704,95
11,63700992,85
11,64225280,80
11,64749568,61
11,65273856,56
11,65798144,92
11,66322432,96
11,66846720,80
11,67633152,158
11,68681728,131
11,69730304,88
11,70778880,104
11,71827456,101
11,72876032,116
11,73924608,76
11,74973184,118
11,76021760,132
11,77070336,105
11,78118912,89
11,79167488,123
11,80216064,110
11,81264640,76
11,82313216,61
11,83361792,80
11,84410368,101
11,85458944,69
11,86507520,57
11,87556096,66
11,88604672,47
11,89653248,58
11,90701824,46
11,91750400,34
11,92798976,57
11,93847552,34
11,94896128,66
11,95944704,67
11,96993280,64
11,98041856,43
11,99090432,53
11,100139008,29
11,101187584,38
11,102236160,57
11,103284736,34
11,104333312,32
11,105381888,39
11,106430464,29
11,107479040,30
11,108527616,22
11,109576192,19
11,110624768,28
11,111673344,47
11,112721920,25
11,113770496,28
11,114819072,24
11,115867648,17
11,116916224,26
11,117964800,45
11,119013376,25
11,120061952,19
11,121110528,22
11,122159104,10
11,123207680,31
11,124256256,12
11,125304832,12
11,126353408,24
11,127401984,24
11,128450560,24
11,129499136,10
11,130547712,16
11,131596288,4
11,132644864,15
11,133693440,25
11,135266304,37
11,137363456,28
11,139460608,23
11,141557760,16
11,143654912,20
11,145752064,34
11,147849216,36
11,149946368,14
11,152043520,20
11,154140672,8
11,156237824,23
11,158334976,12
11,160432128,16
11,162529280,19
11,164626432,18
11,166723584,21
11,168820736,10
11,170917888,13
11,173015040,9
11,175112192,11
11,177209344,5
11,179306496,3
11,181403648,8
11,183500800,3
11,185597952,6
11,187695104,4
11,189792256,4
11,191889408,3
11,193986560,6
11,196083712,2
11,198180864,3
11,200278016,1
11,204472320,6
11,206569472,1
11,210763776,2
11,214958080,8
11,217055232,8
11,219152384,8
11,221249536,3
11,223346688,4
11,225443840,18
11,227540992,14
11,229638144,13
11,233832448,3
11,235929600,3
11,238026752,8
11,242221056,11
11,244318208,4
11,246415360,7
11,248512512,2
11,250609664,7
11,252706816,6
11,256901120,1
11,261095424,3
11,270532608,3
11,274726912,23
11,278921216,20
11,283115520,1
11,287309824,12
11,291504128,5
11,295698432,15
11,299892736,3
11,304087040,4
11,308281344,18
11,316669952,4
11,320864256,1
11,329252864,17
11,341835776,3
11,346030080,6
11,354418688,2
11,358612992,4
11,362807296,6
11,375390208,1
11,379584512,9
11,383778816,5
11,387973120,5
11,392167424,3
11,396361728,2
11,400556032,3
11,404750336,3
11,408944640,1
11,413138944,2
11,417333248,2
11,425721856,7
11,429916160,1
11,434110464,2
11,438304768,2
11,442499072,13
11,446693376,2
11,450887680,15
11,455081984,3
11,459276288,1
11,463470592,10
11,467664896,1
11,471859200,4
11,476053504,10
11,480247808,1
11,484442112,2
11,488636416,5
11,492830720,4
11,497025024,1
11,501219328,12
11,505413632,3
11,509607936,14
11,513802240,10
11,517996544,1
11,522190848,2
11,526385152,6
11,530579456,3
11,534773760,2
11,541065216,9
11,549453824,11
11,557842432,9
11,566231040,12
11,574619648,9
11,583008256,6
11,591396864,7
11,599785472,1
11,608174080,6
11,616562688,6
11,633339904,8
12,8290304,1
12,9633792,1
12,10289152,1
12,10551296,3
12,10682368,1
12,10813440,1
12,10944512,1
12,11337728,1
12,11862016,1
12,12255232,1
12,12517376,1
12,12779520,2
12,13303808,4
12,13434880,1
12,13565952,1
12,13697024,1
12,13828096,3
12,14352384,3
12,14483456,1
12,14876672,1
12,15138816,2
12,15269888,4
12,15400960,1
12,15532032,1
12,15663104,2
12,16056320,1
12,16187392,3
12,16318464,2
12,16580608,2
12,16711680,2
12,16908288,9
12,17170432,6
12,17432576,1
12,17694720,12
12,17956864,15
12,18219008,9
12,18743296,11
12,19005440,9
12,19267584,6
12,19529728,3
12,19791872,16
12,20054016,7
12,20316160,17
12,20578304,23
12,20840448,8
12,21102592,14
12,21364736,10
12,21626880,19
12,21889024,22
12,22151168,26
12,22413312,22
12,22675456,24
12,22937600,26
12,23199744,19
12,23461888,22
12,23724032,30
12,23986176,15
12,24248320,15
12,24510464,32
12,24772608,28
12,25034752,54
12,25296896,38
12,25559040,20
12,25821184,22
12,26083328,43
12,26345472,28
12,26607616,29
12,26869760,45
12,27131904,35
12,27394048,42
12,27656192,45
12,27918336,35
12,28180480,44
12,28442624,50
12,28704768,62
12,28966912,62
12,29229056,41
12,29491200,35
12,29753344,27
12,30015488,32
12,30277632,44
12,30539776,39
12,30801920,39
12,31064064,72
12,31326208,51
12,31588352,42
12,31850496,49
12,32112640,60
12,32374784,53
12,32636928,74
12,32899072,38
12,33161216,50
12,33423360,55
12,33816576,105
12,34340864,116
12,34865152,98
12,35389440,139
12,35913728,107
12,36438016,124
12,36962304,122
12,37486592,86
12,38010880,126
12,38535168,116
12,39059456,138
12,39583744,128
12,40108032,141
12,40632320,110
12,41156608,110
12,41680896,75
12,42205184,108
12,42729472,104
12,43253760,115
12,43778048,94
12,44302336,131
12,44826624,133
12,45350912,126
12,45875200,114
12,46399488,168
12,46923776,155
12,47448064,114
12,47972352,110
12,48496640,141
12,49020928,90
12,49545216,118
12,50069504,139
12,50593792,92
