log2_bs,clat,freq
11,1499136,4541
11,1515520,4192
11,1531904,3956
11,1548288,3745
11,1564672,3507
11,1581056,3361
11,1597440,3175
11,1613824,3035
11,1630208,3027
11,1646592,2874
11,1662976,2736
11,1679360,2553
11,1695744,2370
11,1712128,2210
11,1728512,2062
11,1744896,1961
11,1761280,1739
11,1777664,1647
11,1794048,1401
11,1810432,1365
11,1826816,1219
11,1843200,1138
11,1859584,917
11,1875968,961
11,1892352,845
11,1908736,847
11,1925120,728
11,1941504,699
11,1957888,621
11,1974272,623
11,1990656,568
11,2007040,576
11,2023424,500
11,2039808,506
11,2056192,461
11,2072576,447
11,2088960,435
11,2113536,769
11,2146304,649
11,2179072,585
11,2211840,465
11,2244608,398
11,2277376,381
11,2310144,366
11,2342912,307
11,2375680,252
11,2408448,199
11,2441216,192
11,2473984,213
11,2506752,175
11,2539520,168
11,2572288,159
11,2605056,134
11,2637824,100
11,2670592,105
11,2703360,72
11,2736128,81
11,2768896,120
11,2801664,67
11,2834432,77
11,2867200,69
11,2899968,48
11,2932736,53
11,2965504,38
11,2998272,31
11,3031040,42
11,3063808,39
11,3096576,42
11,3129344,54
11,3162112,13
11,3194880,19
11,3227648,23
11,3260416,26
11,3293184,25
11,3325952,35
11,3358720,29
11,3391488,23
11,3424256,21
11,3457024,22
11,3489792,28
11,3522560,25
11,3555328,24
11,3588096,21
11,3620864,26
11,3653632,33
11,3686400,27
11,3719168,23
11,3751936,19
11,3784704,23
11,3817472,13
11,3850240,14
11,3883008,14
11,3915776,11
11,3948544,18
11,3981312,21
11,4014080,19
11,4046848,16
11,4079616,19
11,4112384,13
11,4145152,9
11,4177920,17
11,4227072,32
11,4292608,15
11,4358144,23
11,4423680,22
11,4489216,7
11,4554752,8
11,4620288,16
11,4685824,9
11,4751360,23
11,4816896,13
11,4882432,12
11,4947968,12
11,5013504,9
11,5079040,5
11,5144576,8
11,5210112,4
11,5275648,5
11,5341184,7
11,5406720,5
11,5472256,4
11,5537792,6
11,5603328,12
11,5668864,3
11,5734400,8
11,5799936,6
11,5865472,2
11,5931008,17
11,5996544,10
11,6062080,4
11,6127616,3
11,6193152,2
11,6258688,3
11,6324224,2
11,6717440,1
11,6782976,6
11,6979584,4
11,7176192,4
11,7307264,1
11,7503872,2
11,7569408,3
11,7700480,1
11,7897088,2
11,8028160,2
11,8290304,1
11,8585216,1
11,8716288,1
11,9109504,1
11,9240576,3
11,9895936,1
11,10420224,2
11,12910592,11
11,13041664,3
11,13172736,3
11,13303808,8
11,13434880,1
11,13565952,2
11,14745600,14
11,15138816,1
11,15269888,12
11,15400960,1
12,3568,1
12,3728,1
12,3792,1
12,4896,1
12,130560,1
12,136192,1
12,150528,1
12,166912,1
12,261120,1
12,268288,1
12,280576,1
12,325632,1
12,407552,1
12,411648,2
12,444416,1
12,544768,1
12,552960,2
12,593920,1
12,692224,1
12,700416,1
12,708608,2
12,806912,1
12,823296,3
12,839680,2
12,847872,5
12,856064,7
12,864256,29
12,872448,53
12,880640,91
12,888832,172
12,897024,302
12,905216,596
12,913408,1060
12,921600,1688
12,929792,2652
12,937984,4059
12,946176,5580
12,954368,7410
12,962560,9474
12,970752,11738
12,978944,13726
12,987136,15356
12,995328,17216
12,1003520,18528
12,1011712,19090
12,1019904,19468
12,1028096,19569
12,1036288,19210
12,1044480,18676
12,1056768,35360
12,1073152,31509
12,1089536,27737
12,1105920,24572
12,1122304,22255
12,1138688,19906
12,1155072,18235
12,1171456,17141
12,1187840,16343
12,1204224,15600
12,1220608,15088
12,1236992,14658
12,1253376,14830
12,1269760,14158
12,1286144,14058
12,1302528,13674
12,1318912,13077
12,1335296,12427
12,1351680,11784
12,1368064,10910
12,1384448,9826
12,1400832,8918
12,1417216,7943
12,1433600,7173
12,1449984,6365
12,1466368,5724
12,1482752,5233
12,1499136,4765
12,1515520,4394
12,1531904,4025
12,1548288,3677
12,1564672,3665
12,1581056,3521
12,1597440,3276
12,1613824,3165
12,1630208,3021
12,1646592,2861
12,1662976,2677
12,1679360,2640
12,1695744,2392
12,1712128,2254
12,1728512,2037
12,1744896,1837
12,1761280,1692
12,1777664,1558
12,1794048,1499
12,1810432,1329
12,1826816,1219
12,1843200,1049
12,1859584,942
12,1875968,925
12,1892352,833
12,1908736,698
12,1925120,721
12,1941504,703
12,1957888,644
12,1974272,594
12,1990656,544
12,2007040,515
12,2023424,509
12,2039808,413
12,2056192,426
12,2072576,363
12,2088960,391
12,2113536,674
12,2146304,570
12,2179072,494
12,2211840,491
12,2244608,422
12,2277376,336
12,2310144,264
12,2342912,264
12,2375680,220
12,2408448,182
12,2441216,194
12,2473984,168
12,2506752,119
12,2539520,106
12,2572288,82
12,2605056,93
12,2637824,110
12,2670592,78
12,2703360,60
12,2736128,59
12,2768896,93
12,2801664,70
12,2834432,82
12,2867200,67
12,2899968,64
12,2932736,48
12,2965504,35
12,2998272,41
12,3031040,46
12,3063808,38
12,3096576,31
12,3129344,30
12,3162112,40
12,3194880,35
12,3227648,40
12,3260416,27
12,3293184,29
12,3325952,30
12,3358720,23
12,3391488,11
12,3424256,12
12,3457024,18
12,3489792,20
12,3522560,15
12,3555328,17
12,3588096,19
12,3620864,14
12,3653632,35
12,3686400,20
12,3719168,20
12,3751936,20
12,3784704,16
12,3817472,16
12,3850240,14
12,3883008,10
12,3915776,6
12,3948544,15
12,3981312,9
12,4014080,8
12,4046848,17
12,4079616,11
12,4112384,11
12,4145152,5
12,4177920,10
12,4227072,23
12,4292608,17
12,4358144,23
12,4423680,14
12,4489216,24
12,4554752,17
12,4620288,17
12,4685824,20
12,4751360,21
12,4816896,12
12,4882432,3
12,4947968,7
12,5013504,6
12,5079040,6
12,5144576,13
12,5210112,12
12,5275648,19
12,5341184,3
12,5406720,12
12,5472256,5
12,5537792,9
12,5603328,1
12,5668864,7
12,5734400,8
12,5799936,8
12,5865472,7
12,5931008,4
12,5996544,3
12,6062080,6
12,6258688,2
12,6324224,2
12,6389760,9
12,6455296,3
12,6520832,6
12,6586368,1
12,6651904,2
12,6717440,3
12,6782976,5
12,6848512,3
12,6914048,8
12,6979584,13
12,7045120,2
12,7110656,5
12,7176192,1
12,7503872,4
12,7569408,1
12,7700480,5
12,7766016,1
12,7831552,1
12,8159232,1
12,8290304,5
12,8454144,4
12,8585216,5
12,8716288,8
12,8847360,2
12,8978432,3
12,9109504,5
12,9502720,1
12,9895936,4
12,10158080,2
12,10289152,1
12,10551296,3
12,10813440,3
12,10944512,4
12,11075584,2
12,11599872,4
12,11730944,5
12,12124160,2
12,12517376,2
12,13041664,3
12,13172736,1
12,13303808,1
12,13959168,3
12,14221312,1
12,14352384,1
12,14614528,1
12,14745600,6
12,15007744,1
12,15138816,3
12,15794176,3
12,15925248,7
12,16056320,5
12,16187392,8
12,16908288,7
12,17170432,1
12,17956864,5
12,18219008,7
12,18481152,4
12,18743296,8
12,19005440,2
12,19791872,1
12,20054016,1
12,20840448,1
12,21102592,2
13,3536,1
13,3696,1
13,3984,1
13,5280,1
13,134144,1
13,144384,1
13,152576,1
13,162816,1
13,276480,1
13,301056,1
13,329728,1
13,395264,1
13,407552,1
13,468992,1
13,473088,1
13,552960,1
13,593920,1
13,618496,1
13,626688,1
13,724992,1
13,765952,1
13,782336,1
13,798720,1
13,864256,1
13,913408,1
13,921600,2
13,929792,8
13,937984,6
13,946176,5
13,954368,17
13,962560,35
13,970752,49
13,978944,99
13,987136,168
13,995328,236
13,1003520,407
13,1011712,637
13,1019904,1012
13,1028096,1503
13,1036288,2174
13,1044480,3043
13,1056768,9718
13,1073152,15825
13,1089536,22750
13,1105920,29521
13,1122304,34602
13,1138688,38489
13,1155072,40471
13,1171456,39957
13,1187840,38366
13,1204224,35923
13,1220608,33042
13,1236992,30209
13,1253376,27378
13,1269760,24390
13,1286144,21997
13,1302528,19334
13,1318912,17527
13,1335296,15560
13,1351680,14115
13,1368064,12401
13,1384448,11383
13,1400832,10077
13,1417216,8943
13,1433600,8117
13,1449984,7053
13,1466368,6258
13,1482752,5394
13,1499136,4962
13,1515520,4350
13,1531904,3882
13,1548288,3495
13,1564672,3294
13,1581056,2752
13,1597440,2617
13,1613824,2338
13,1630208,2259
13,1646592,1949
13,1662976,1936
13,1679360,1771
13,1695744,1599
13,1712128,1535
13,1728512,1227
13,1744896,1227
13,1761280,1104
13,1777664,1025
13,1794048,971
13,1810432,836
13,1826816,808
13,1843200,740
13,1859584,766
13,1875968,643
13,1892352,611
13,1908736,543
13,1925120,476
13,1941504,484
13,1957888,445
13,1974272,509
13,1990656,420
13,2007040,388
13,2023424,347
13,2039808,363
13,2056192,333
13,2072576,308
13,2088960,336
13,2113536,646
13,2146304,630
13,2179072,573
13,2211840,617
13,2244608,635
13,2277376,578
13,2310144,605
13,2342912,582
13,2375680,565
13,2408448,496
13,2441216,497
13,2473984,529
13,2506752,463
13,2539520,422
13,2572288,306
13,2605056,274
13,2637824,247
13,2670592,220
13,2703360,216
13,2736128,177
13,2768896,148
13,2801664,107
13,2834432,98
13,2867200,93
13,2899968,80
13,2932736,72
13,2965504,75
13,2998272,68
13,3031040,70
13,3063808,59
13,3096576,63
13,3129344,58
13,3162112,36
13,3194880,47
13,3227648,23
13,3260416,24
13,3293184,21
13,3325952,28
13,3358720,45
13,3391488,27
13,3424256,38
13,3457024,40
13,3489792,30
13,3522560,21
13,3555328,22
13,3588096,30
13,3620864,36
