log2_bs,clat,freq
11,119013,21
11,120061,26
11,121110,25
11,122159,21
11,123207,29
11,124256,11
11,125304,22
11,126353,10
11,127401,4
11,128450,14
11,129499,12
11,130547,8
11,131596,14
11,132644,8
11,133693,3
11,135266,16
11,137363,12
11,139460,6
11,141557,13
11,143654,23
11,145752,17
11,147849,18
11,149946,20
11,152043,18
11,154140,26
11,156237,20
11,158334,6
11,160432,23
11,162529,11
11,164626,11
11,166723,11
11,168820,3
11,170917,11
11,173015,16
11,175112,4
11,177209,6
11,179306,13
11,183500,3
11,187695,6
11,189792,9
11,191889,1
11,193986,3
11,196083,3
11,198180,2
11,200278,3
11,202375,20
11,204472,4
11,206569,4
11,208666,11
11,212860,8
11,214958,1
11,217055,4
11,219152,3
11,221249,5
11,223346,3
11,225443,3
11,227540,6
11,229638,6
11,233832,4
11,235929,3
11,240123,2
11,242221,4
11,244318,14
11,252706,2
11,256901,1
11,258998,3
11,267386,4
11,270532,6
11,274726,3
11,278921,4
11,283115,10
11,287309,3
11,291504,9
11,299892,1
11,308281,4
11,312475,8
11,320864,1
11,325058,5
11,329252,2
11,333447,3
11,341835,1
11,346030,5
11,350224,5
11,358612,6
11,362807,2
11,367001,3
11,371195,3
11,379584,1
11,387973,3
11,392167,7
11,396361,4
11,400556,5
11,404750,3
11,408944,5
11,413138,13
11,417333,3
11,421527,2
11,429916,9
11,434110,1
11,438304,10
11,446693,5
11,450887,11
11,459276,3
11,463470,5
11,467664,8
11,471859,1
11,476053,6
11,480247,1
11,484442,1
11,488636,4
11,492830,1
11,497025,5
11,501219,4
11,505413,5
11,509607,18
11,513802,4
11,517996,14
11,522190,3
11,526385,6
11,530579,3
11,541065,2
11,549453,8
11,557842,3
11,566231,2
11,574619,2
11,583008,1
11,591396,5
11,599785,12
11,608174,8
11,658505,4
12,6914,1
12,9371,1
12,9502,1
12,10158,1
12,10289,2
12,10682,1
12,10813,1
12,10944,1
12,11468,1
12,11730,1
12,11862,1
12,12124,3
12,12255,2
12,12779,1
12,13303,3
12,13434,2
12,13565,1
12,13697,2
12,13828,1
12,13959,6
12,14090,2
12,14221,5
12,14352,4
12,14483,2
12,14745,9
12,14876,3
12,15007,2
12,15269,4
12,15400,2
12,15532,2
12,15663,6
12,16056,3
12,16187,2
12,16318,3
12,16449,1
12,16580,3
12,16711,1
12,16908,3
12,17170,1
12,17432,9
12,17694,6
12,17956,8
12,18219,5
12,18481,5
12,18743,10
12,19005,10
12,19267,13
12,19529,5
12,19791,13
12,20054,5
12,20316,5
12,20578,9
12,20840,17
12,21102,21
12,21364,10
12,21626,4
12,21889,10
12,22151,15
12,22413,18
12,22675,5
12,22937,14
12,23199,18
12,23461,12
12,23724,30
12,23986,17
12,24248,15
12,24510,15
12,24772,9
12,25034,14
12,25296,27
12,25559,18
12,25821,20
12,26083,35
12,26345,21
12,26607,33
12,26869,22
12,27131,31
12,27394,26
12,27656,41
12,27918,39
12,28180,33
12,28442,37
12,28704,30
12,28966,15
12,29229,32
12,29491,47
12,29753,25
12,30015,31
12,30277,50
12,30539,27
12,30801,38
12,31064,37
12,31326,42
12,31588,66
12,31850,31
12,32112,37
12,32374,30
12,32636,46
12,32899,55
12,33161,44
12,33423,36
12,33816,93
12,34340,86
12,34865,99
12,35389,90
12,35913,116
12,36438,83
12,36962,107
12,37486,84
12,38010,98
12,38535,92
12,39059,117
12,39583,79
12,40108,114
12,40632,109
12,41156,90
12,41680,94
12,42205,141
12,42729,116
12,43253,99
12,43778,101
12,44302,139
12,44826,132
12,45350,89
12,45875,103
12,46399,137
12,46923,79
12,47448,103
12,47972,106
12,48496,93
12,49020,120
12,49545,79
12,50069,109
12,50593,86
12,51118,131
12,51642,92
12,52166,122
12,52690,109
12,53215,122
12,53739,87
12,54263,89
12,54788,109
12,55312,74
12,55836,118
12,56360,146
12,56885,131
12,57409,97
12,57933,98
12,58458,73
12,58982,76
12,59506,99
12,60030,92
12,60555,96
12,61079,86
12,61603,64
12,62128,78
12,62652,94
12,63176,78
12,63700,80
12,64225,70
12,64749,72
12,65273,80
12,65798,83
12,66322,89
12,66846,67
12,67633,176
12,68681,174
12,69730,143
12,70778,166
12,71827,162
12,72876,119
12,73924,175
12,74973,150
12,76021,127
12,77070,135
12,78118,138
12,79167,130
12,80216,141
12,81264,125
12,82313,75
12,83361,77
12,84410,86
12,85458,67
12,86507,166
12,87556,66
12,88604,72
12,89653,55
12,90701,53
12,91750,86
12,92798,70
12,93847,88
12,94896,49
12,95944,58
12,96993,57
12,98041,52
12,99090,70
12,100139,72
12,101187,62
12,102236,45
12,103284,30
12,104333,35
12,105381,53
12,106430,30
12,107479,48
12,108527,50
12,109576,36
12,110624,36
12,111673,53
12,112721,41
12,113770,37
12,114819,36
12,115867,19
12,116916,29
12,117964,23
12,119013,24
12,120061,35
