log2_bs,clat,freq
12,3293,22
12,3325,18
12,3358,20
12,3391,23
12,3424,26
12,3457,16
12,3489,24
12,3522,22
12,3555,26
12,3588,23
12,3620,22
12,3653,17
12,3686,4
12,3719,7
12,3751,6
12,3784,11
12,3817,13
12,3850,13
12,3883,27
12,3915,14
12,3948,17
12,3981,11
12,4014,14
12,4046,9
12,4079,5
12,4112,4
12,4145,13
12,4177,7
12,4227,17
12,4292,16
12,4358,23
12,4423,36
12,4489,23
12,4554,21
12,4620,19
12,4685,11
12,4751,14
12,4816,22
12,4882,10
12,4947,6
12,5013,12
12,5079,4
12,5144,10
12,5210,9
12,5275,8
12,5341,5
12,5406,13
12,5472,2
12,5537,12
12,5603,5
12,5668,6
12,5734,3
12,5799,2
12,5865,6
12,5931,9
12,5996,12
12,6062,1
12,6127,4
12,6193,11
12,6258,10
12,6324,3
12,6389,6
12,6455,8
12,6586,2
12,6651,2
12,6717,2
12,6782,8
12,6848,3
12,6914,2
12,6979,2
12,7110,2
12,7241,3
12,7372,3
12,7438,6
12,7503,7
12,7569,1
12,7634,1
12,7700,1
12,7897,2
12,7962,2
12,8159,1
12,8224,2
12,8290,4
12,8355,3
12,8454,5
12,8585,3
12,8978,1
12,9371,4
12,9502,2
12,9633,3
12,9895,3
12,10289,2
12,10420,2
12,11206,2
12,11468,3
12,12124,3
12,12517,1
12,12648,3
12,13172,1
12,13434,4
12,14090,1
12,14483,3
12,14745,2
12,14876,3
12,15007,2
12,15400,2
12,15532,1
12,15794,7
12,15925,15
12,16056,3
12,16187,6
12,17432,2
12,18219,4
12,18481,10
12,18743,3
12,19005,4
12,19267,5
12,19529,2
13,3,2
13,3,1
13,3,1
13,154,1
13,162,1
13,166,1
13,173,1
13,296,1
13,321,1
13,337,1
13,362,1
13,477,1
13,485,1
13,509,1
13,528,1
13,634,1
13,659,1
13,675,1
13,692,1
13,806,1
13,815,1
13,856,1
13,913,1
13,921,1
13,929,6
13,937,12
13,946,22
13,954,33
13,962,55
13,970,65
13,978,130
13,987,212
13,995,357
13,1003,491
13,1011,851
13,1019,1238
13,1028,1825
13,1036,2472
13,1044,3295
13,1056,10330
13,1073,16386
13,1089,23195
13,1105,29776
13,1122,34470
13,1138,38281
13,1155,40214
13,1171,39351
13,1187,37869
13,1204,35679
13,1220,32742
13,1236,30204
13,1253,26921
13,1269,24297
13,1286,21824
13,1302,19475
13,1318,17269
13,1335,15652
13,1351,13917
13,1368,12611
13,1384,11181
13,1400,9984
13,1417,8880
13,1433,7963
13,1449,7018
13,1466,6216
13,1482,5606
13,1499,4942
13,1515,4378
13,1531,3844
13,1548,3427
13,1564,3037
13,1581,2844
13,1597,2619
13,1613,2314
13,1630,2204
13,1646,1886
13,1662,1802
13,1679,1654
13,1695,1531
13,1712,1514
13,1728,1318
13,1744,1178
13,1761,1105
13,1777,1030
13,1794,957
13,1810,911
13,1826,818
13,1843,727
13,1859,739
13,1875,666
13,1892,631
13,1908,541
13,1925,543
13,1941,517
13,1957,507
13,1974,476
