log2_bs,clat,freq
9,105381888,10
9,106430464,13
9,107479040,7
9,108527616,9
9,109576192,10
9,110624768,6
9,111673344,10
9,112721920,7
9,113770496,6
9,114819072,11
9,115867648,4
9,116916224,9
9,117964800,4
9,119013376,6
9,120061952,6
9,121110528,9
9,122159104,10
9,123207680,5
9,124256256,6
9,125304832,7
9,126353408,10
9,127401984,6
9,128450560,8
9,129499136,6
9,130547712,9
9,131596288,7
9,132644864,11
9,133693440,6
9,135266304,18
9,137363456,12
9,139460608,12
9,141557760,9
9,143654912,11
9,145752064,17
9,147849216,11
9,149946368,10
9,152043520,20
9,154140672,13
9,156237824,15
9,158334976,16
9,160432128,8
9,162529280,10
9,164626432,8
9,166723584,26
9,168820736,11
9,170917888,5
9,173015040,8
9,175112192,8
9,177209344,11
9,179306496,5
9,181403648,7
9,183500800,9
9,185597952,10
9,187695104,9
9,189792256,8
9,191889408,2
9,193986560,2
9,196083712,4
9,198180864,4
9,200278016,1
9,202375168,3
9,204472320,7
9,206569472,3
9,208666624,8
9,210763776,6
9,212860928,5
9,214958080,5
9,217055232,6
9,219152384,3
9,221249536,1
9,223346688,11
9,225443840,12
9,227540992,12
9,229638144,10
9,231735296,3
9,233832448,2
9,235929600,5
9,238026752,4
9,240123904,8
9,242221056,5
9,244318208,7
9,246415360,8
9,248512512,5
9,250609664,4
9,252706816,4
9,254803968,10
9,256901120,4
9,258998272,10
9,261095424,5
9,263192576,10
9,265289728,9
9,267386880,8
9,270532608,6
9,274726912,10
9,278921216,3
9,283115520,8
9,287309824,7
9,291504128,5
9,295698432,2
9,299892736,8
9,304087040,2
9,308281344,4
9,312475648,17
9,316669952,8
9,320864256,5
9,325058560,1
9,329252864,2
9,333447168,2
9,337641472,5
9,341835776,2
9,346030080,4
9,354418688,3
9,362807296,2
9,367001600,2
9,371195904,3
9,375390208,2
9,379584512,8
9,413138944,1
9,425721856,1
9,429916160,1
9,434110464,2
9,438304768,2
9,442499072,1
9,446693376,1
9,455081984,3
9,459276288,3
9,463470592,3
9,467664896,3
9,471859200,2
9,476053504,1
9,480247808,1
9,488636416,2
9,497025024,1
9,501219328,2
9,505413632,1
9,509607936,1
9,526385152,1
9,534773760,1
9,549453824,2
9,557842432,1
9,574619648,4
9,583008256,1
9,591396864,2
9,608174080,1
9,624951296,2
9,633339904,2
9,641728512,3
9,650117120,1
9,658505728,3
10,3280,1
10,3696,1
10,3952,1
10,4256,1
10,100864,1
10,119296,1
10,179200,1
10,199680,1
10,230400,1
10,268288,1
10,366592,1
10,374784,1
10,419840,1
10,448512,1
10,456704,1
10,468992,1
10,485376,2
10,489472,4
10,493568,5
10,497664,8
10,501760,7
10,505856,9
10,509952,11
10,514048,25
10,518144,34
10,522240,56
10,528384,99
10,536576,149
10,544768,169
10,552960,199
10,561152,199
10,569344,201
10,577536,147
10,585728,154
10,593920,141
10,602112,105
10,610304,80
10,618496,98
10,626688,81
10,634880,100
10,643072,117
10,651264,103
10,659456,123
10,667648,157
10,675840,155
10,684032,181
10,692224,215
10,700416,251
10,708608,286
10,716800,319
10,724992,372
10,733184,377
10,741376,522
10,749568,528
10,757760,605
10,765952,653
10,774144,791
10,782336,799
10,790528,890
10,798720,1008
10,806912,1065
10,815104,1256
10,823296,1380
10,831488,1449
10,839680,1460
10,847872,1533
10,856064,1708
10,864256,1800
10,872448,1826
10,880640,1782
10,888832,1955
10,897024,2039
10,905216,2108
10,913408,2125
10,921600,2131
10,929792,2149
10,937984,2198
10,946176,2165
10,954368,2190
10,962560,2229
10,970752,2184
10,978944,2267
10,987136,2249
10,995328,2313
10,1003520,2405
10,1011712,2417
10,1019904,2375
10,1028096,2359
10,1036288,2350
10,1044480,2269
10,1056768,4529
10,1073152,4498
10,1089536,4620
10,1105920,4556
10,1122304,4389
10,1138688,4560
10,1155072,4496
10,1171456,4291
10,1187840,4336
10,1204224,4245
10,1220608,4255
10,1236992,4172
10,1253376,4034
10,1269760,3980
10,1286144,3761
10,1302528,3764
10,1318912,3682
10,1335296,3541
10,1351680,3383
10,1368064,3281
10,1384448,3310
10,1400832,3122
10,1417216,3000
10,1433600,2936
10,1449984,2881
10,1466368,2782
10,1482752,2725
10,1499136,2499
10,1515520,2473
10,1531904,2362
10,1548288,2313
10,1564672,2243
10,1581056,2225
10,1597440,2175
10,1613824,2108
10,1630208,2075
10,1646592,2004
10,1662976,1934
10,1679360,1905
10,1695744,1875
10,1712128,1847
10,1728512,1908
10,1744896,1916
10,1761280,1893
10,1777664,1873
10,1794048,1895
10,1810432,1804
10,1826816,1918
10,1843200,1800
10,1859584,1790
10,1875968,1827
10,1892352,1848
10,1908736,1825
10,1925120,1819
10,1941504,1833
10,1957888,1950
10,1974272,1847
10,1990656,1937
10,2007040,1920
10,2023424,1922
10,2039808,1965
10,2056192,1917
10,2072576,1956
10,2088960,1944
10,2113536,3981
10,2146304,4185
10,2179072,4152
10,2211840,4138
10,2244608,4272
10,2277376,4234
10,2310144,4300
10,2342912,4165
10,2375680,4288
10,2408448,4216
10,2441216,4153
10,2473984,4166
10,2506752,4222
10,2539520,4014
10,2572288,4045
10,2605056,3925
10,2637824,3843
10,2670592,3731
10,2703360,3702
10,2736128,3579
10,2768896,3526
10,2801664,3429
10,2834432,3371
10,2867200,3286
10,2899968,3106
10,2932736,3320
10,2965504,2849
10,2998272,2956
10,3031040,2763
10,3063808,2754
10,3096576,2504
10,3129344,2608
10,3162112,2387
10,3194880,2399
10,3227648,2300
10,3260416,2262
10,3293184,2146
10,3325952,2031
10,3358720,1950
10,3391488,1764
10,3424256,1812
10,3457024,1707
10,3489792,1665
10,3522560,1586
10,3555328,1510
10,3588096,1397
10,3620864,1360
10,3653632,1292
10,3686400,1261
10,3719168,1118
10,3751936,1084
10,3784704,1077
10,3817472,1005
10,3850240,949
10,3883008,901
10,3915776,811
10,3948544,789
10,3981312,745
10,4014080,641
10,4046848,656
10,4079616,636
10,4112384,590
10,4145152,527
10,4177920,513
10,4227072,957
10,4292608,823
10,4358144,712
10,4423680,618
10,4489216,544
10,4554752,528
10,4620288,407
10,4685824,413
10,4751360,496
10,4816896,561
10,4882432,522
10,4947968,530
10,5013504,460
10,5079040,411
10,5144576,427
10,5210112,395
10,5275648,358
10,5341184,310
10,5406720,208
10,5472256,156
10,5537792,140
10,5603328,128
10,5668864,131
10,5734400,103
10,5799936,104
10,5865472,100
10,5931008,84
10,5996544,73
10,6062080,76
10,6127616,76
10,6193152,102
10,6258688,85
10,6324224,87
10,6389760,83
10,6455296,73
10,6520832,63
10,6586368,61
10,6651904,58
10,6717440,64
10,6782976,33
10,6848512,28
10,6914048,25
10,6979584,21
10,7045120,9
10,7110656,15
10,7176192,13
10,7241728,15
10,7307264,11
10,7372800,12
10,7438336,11
10,7503872,11
10,7569408,13
10,7634944,12
10,7700480,17
10,7766016,14
10,7831552,4
10,7897088,9
10,7962624,8
10,8028160,8
10,8093696,3
10,8159232,6
10,8224768,6
10,8290304,5
10,8355840,4
10,8454144,10
10,8585216,9
10,8716288,21
10,8847360,13
10,8978432,15
10,9109504,11
10,9240576,15
10,9371648,8
10,9502720,9
10,9633792,11
10,9764864,4
10,9895936,3
10,10027008,2
10,10158080,8
10,10289152,8
10,10420224,4
10,10551296,3
10,10682368,2
10,10813440,2
10,10944512,4
10,11075584,5
10,11337728,4
10,11468800,4
10,11599872,2
10,11730944,5
10,11862016,3
10,11993088,5
10,12124160,1
10,12255232,1
10,12386304,6
10,12517376,4
10,12648448,7
10,12779520,6
10,12910592,3
10,13041664,1
10,13172736,3
10,13303808,3
10,13565952,2
10,13697024,2
10,13828096,1
10,14090240,1
10,14221312,1
10,14483456,1
10,14614528,1
10,14745600,1
10,14876672,2
10,15007744,2
10,15269888,1
10,15400960,2
10,15663104,1
10,15794176,1
10,15925248,3
10,16318464,1
10,16449536,1
10,16580608,1
10,16711680,3
10,16908288,2
10,17170432,1
10,17432576,2
10,17694720,2
10,17956864,2
10,18219008,3
10,18481152,2
10,18743296,3
10,19005440,2
10,19267584,3
10,21102592,1
10,21364736,1
11,3600,1
11,4704,1
11,7648,1
11,9536,1
11,177152,1
11,370688,1
11,395264,1
11,528384,1
11,552960,1
11,561152,2
11,569344,13
11,577536,28
11,585728,29
11,593920,20
11,602112,30
11,610304,24
11,618496,14
11,626688,18
11,634880,25
11,643072,18
11,651264,21
11,659456,14
11,667648,11
11,675840,14
11,684032,8
11,692224,9
11,700416,5
11,708608,2
11,716800,3
11,724992,1
11,733184,2
11,749568,5
11,757760,3
11,765952,3
11,774144,5
11,782336,7
11,790528,10
11,798720,17
11,806912,19
11,815104,30
11,823296,69
11,831488,82
11,839680,127
11,847872,170
11,856064,234
11,864256,349
11,872448,463
11,880640,617
11,888832,821
11,897024,959
11,905216,1072
11,913408,1300
11,921600,1383
11,929792,1644
11,937984,1799
11,946176,1971
11,954368,2193
11,962560,2267
11,970752,2477
11,978944,2551
11,987136,2661
11,995328,2742
11,1003520,2854
11,1011712,2862
11,1019904,2921
11,1028096,2931
11,1036288,2885
11,1044480,2889
11,1056768,5561
11,1073152,5283
11,1089536,5196
11,1105920,4821
11,1122304,4424
11,1138688,4212
11,1155072,3850
11,1171456,3568
11,1187840,3436
11,1204224,3259
11,1220608,3192
11,1236992,3056
11,1253376,2876
11,1269760,2851
11,1286144,2728
11,1302528,2754
11,1318912,2672
11,1335296,2525
11,1351680,2605
11,1368064,2693
11,1384448,2575
11,1400832,2561
11,1417216,2565
11,1433600,2606
11,1449984,2548
11,1466368,2495
11,1482752,2476
11,1499136,2501
11,1515520,2466
11,1531904,2534
11,1548288,2581
11,1564672,2417
11,1581056,2480
11,1597440,2599
11,1613824,2552
11,1630208,2590
11,1646592,2572
11,1662976,2503
11,1679360,2515
11,1695744,2545
11,1712128,2517
11,1728512,2528
11,1744896,2493
11,1761280,2516
11,1777664,2497
11,1794048,2542
11,1810432,2514
11,1826816,2440
11,1843200,2476
11,1859584,2439
11,1875968,2405
11,1892352,2348
11,1908736,2412
11,1925120,2345
11,1941504,2349
11,1957888,2303
11,1974272,2310
11,1990656,2296
11,2007040,2357
11,2023424,2330
11,2039808,2323
11,2056192,2342
11,2072576,2285
11,2088960,2316
11,2113536,4491
11,2146304,4660
11,2179072,4403
11,2211840,4409
11,2244608,4464
11,2277376,4308
11,2310144,4229
11,2342912,4174
11,2375680,4012
11,2408448,3870
11,2441216,3803
11,2473984,3605
11,2506752,3407
11,2539520,3389
11,2572288,3339
11,2605056,3279
11,2637824,3241
11,2670592,2989
11,2703360,2970
11,2736128,2890
11,2768896,2792
11,2801664,2629
11,2834432,2601
11,2867200,2434
11,2899968,2326
11,2932736,2224
11,2965504,2222
11,2998272,2122
11,3031040,1999
11,3063808,2016
11,3096576,1900
11,3129344,1868
11,3162112,1817
11,3194880,1727
11,3227648,1689
11,3260416,1607
11,3293184,1578
11,3325952,1504
11,3358720,1493
11,3391488,1345
11,3424256,1282
11,3457024,1331
11,3489792,1236
11,3522560,1192
11,3555328,1144
11,3588096,1092
11,3620864,1040
11,3653632,1048
11,3686400,975
11,3719168,928
11,3751936,891
11,3784704,888
11,3817472,853
11,3850240,751
11,3883008,731
11,3915776,712
11,3948544,706
11,3981312,651
11,4014080,618
11,4046848,553
11,4079616,500
11,4112384,478
11,4145152,420
11,4177920,465
11,4227072,841
11,4292608,729
11,4358144,716
11,4423680,639
11,4489216,540
11,4554752,485
11,4620288,449
11,4685824,402
11,4751360,392
11,4816896,361
11,4882432,346
11,4947968,356
11,5013504,394
11,5079040,391
11,5144576,479
11,5210112,536
11,5275648,615
11,5341184,652
11,5406720,695
11,5472256,704
11,5537792,730
11,5603328,695
11,5668864,599
11,5734400,662
11,5799936,683
11,5865472,625
11,5931008,628
11,5996544,588
11,6062080,606
11,6127616,548
11,6193152,573
11,6258688,495
11,6324224,476
11,6389760,437
11,6455296,372
11,6520832,387
11,6586368,339
11,6651904,359
11,6717440,320
11,6782976,291
11,6848512,296
11,6914048,281
11,6979584,245
11,7045120,248
11,7110656,198
11,7176192,194
11,7241728,185
11,7307264,146
11,7372800,137
11,7438336,156
11,7503872,147
11,7569408,125
11,7634944,117
11,7700480,99
11,7766016,96
11,7831552,104
11,7897088,75
11,7962624,77
11,8028160,42
11,8093696,36
11,8159232,40
11,8224768,38
11,8290304,28
11,8355840,27
11,8454144,51
11,8585216,36
11,8716288,31
11,8847360,26
11,8978432,25
11,9109504,23
11,9240576,18
11,9371648,23
11,9502720,16
11,9633792,23
11,9764864,15
11,9895936,14
11,10027008,11
11,10158080,17
11,10289152,24
11,10420224,13
11,10551296,16
11,10682368,17
11,10813440,13
11,10944512,5
11,11075584,10
11,11206656,4
11,11337728,4
11,11468800,3
11,11599872,5
11,11730944,7
11,11862016,9
11,11993088,10
11,12124160,11
11,12255232,6
11,12386304,12
11,12517376,6
11,12648448,6
11,12779520,6
11,12910592,6
11,13041664,4
11,13172736,3
11,13303808,2
11,13434880,5
11,13565952,5
11,13697024,6
11,13828096,6
11,13959168,10
11,14090240,7
11,14221312,6
12,3440,1
12,3632,1
12,3888,1
12,4512,1
12,81408,1
12,93696,1
12,175104,1
12,187392,1
12,189440,1
12,193536,1
12,276480,1
12,350208,1
12,387072,1
12,391168,4
12,395264,1
12,399360,2
12,403456,4
12,407552,11
12,411648,15
12,415744,21
12,419840,14
12,423936,24
12,428032,21
12,432128,46
12,436224,48
12,440320,60
12,444416,74
12,448512,94
12,452608,126
12,456704,143
12,460800,193
12,464896,227
12,468992,288
12,473088,312
12,477184,375
12,481280,448
12,485376,507
12,489472,622
12,493568,687
12,497664,826
12,501760,857
12,505856,950
12,509952,1023
12,514048,1082
12,518144,1146
12,522240,1154
12,528384,2459
12,536576,2765
12,544768,2922
12,552960,3126
12,561152,3350
12,569344,3579
12,577536,3776
12,585728,4123
12,593920,4518
12,602112,4839
12,610304,5442
12,618496,5896
12,626688,6176
12,634880,6994
12,643072,7314
12,651264,7763
12,659456,8284
12,667648,8985
12,675840,9428
12,684032,9704
12,692224,9914
12,700416,10259
12,708608,10783
12,716800,10922
12,724992,10954
12,733184,11427
12,741376,11434
12,749568,11644
12,757760,11492
12,765952,11802
12,774144,11838
12,782336,11573
12,790528,11441
12,798720,11257
12,806912,11528
12,815104,11146
12,823296,11207
12,831488,11117
12,839680,10950
12,847872,10738
12,856064,10269
12,864256,10453
12,872448,10158
12,880640,9969
12,888832,9541
12,897024,9536
12,905216,9306
12,913408,9076
12,921600,8844
12,929792,8443
12,937984,8592
12,946176,8290
12,954368,8029
12,962560,7932
12,970752,7709
12,978944,7315
12,987136,7355
12,995328,7095
12,1003520,6887
12,1011712,6679
12,1019904,6435
12,1028096,6253
12,1036288,6209
12,1044480,5979
12,1056768,11604
12,1073152,10803
12,1089536,10381
12,1105920,9839
12,1122304,9202
12,1138688,8715
12,1155072,8280
12,1171456,7919
12,1187840,7443
12,1204224,7128
12,1220608,6888
12,1236992,6499
12,1253376,6261
12,1269760,5832
12,1286144,5651
12,1302528,5308
12,1318912,5084
12,1335296,4819
12,1351680,4693
12,1368064,4380
12,1384448,4239
12,1400832,4072
12,1417216,3866
12,1433600,3712
12,1449984,3544
12,1466368,3368
12,1482752,3301
12,1499136,3125
12,1515520,2987
12,1531904,2854
12,1548288,2625
12,1564672,2613
12,1581056,2537
12,1597440,2350
12,1613824,2350
12,1630208,2263
12,1646592,2194
12,1662976,2083
12,1679360,1944
12,1695744,2026
12,1712128,1870
12,1728512,1822
12,1744896,1727
12,1761280,1706
12,1777664,1621
12,1794048,1647
12,1810432,1563
12,1826816,1480
12,1843200,1468
12,1859584,1417
12,1875968,1422
12,1892352,1370
12,1908736,1254
12,1925120,1237
12,1941504,1183
12,1957888,1139
12,1974272,1076
12,1990656,1042
12,2007040,1038
12,2023424,993
12,2039808,1020
12,2056192,966
12,2072576,902
12,2088960,902
12,2113536,1734
12,2146304,1633
12,2179072,1547
12,2211840,1454
12,2244608,1358
12,2277376,1344
12,2310144,1208
12,2342912,1214
12,2375680,1135
12,2408448,998
12,2441216,930
12,2473984,850
12,2506752,791
12,2539520,793
12,2572288,727
12,2605056,717
12,2637824,688
12,2670592,616
12,2703360,571
12,2736128,570
12,2768896,522
12,2801664,498
12,2834432,498
12,2867200,427
12,2899968,429
12,2932736,404
12,2965504,364
12,2998272,383
12,3031040,356
12,3063808,311
12,3096576,302
12,3129344,303
12,3162112,251
12,3194880,265
12,3227648,243
12,3260416,226
12,3293184,224
12,3325952,210
12,3358720,235
12,3391488,178
12,3424256,212
12,3457024,175
12,3489792,181
12,3522560,181
12,3555328,142
12,3588096,138
12,3620864,140
12,3653632,137
12,3686400,134
12,3719168,115
12,3751936,116
12,3784704,123
12,3817472,90
12,3850240,95
12,3883008,88
12,3915776,68
12,3948544,96
12,3981312,72
12,4014080,80
12,4046848,55
12,4079616,80
12,4112384,58
12,4145152,50
12,4177920,61
12,4227072,98
12,4292608,106
12,4358144,89
12,4423680,91
12,4489216,71
12,4554752,67
12,4620288,72
12,4685824,59
12,4751360,42
12,4816896,44
12,4882432,38
12,4947968,29
12,5013504,34
12,5079040,33
12,5144576,20
12,5210112,30
12,5275648,22
12,5341184,24
12,5406720,34
12,5472256,18
12,5537792,29
12,5603328,25
12,5668864,23
12,5734400,32
12,5799936,20
12,5865472,17
12,5931008,18
12,5996544,12
12,6062080,15
12,6127616,16
12,6193152,15
12,6258688,14
12,6324224,7
12,6389760,7
12,6455296,9
12,6520832,9
12,6586368,4
12,6651904,6
12,6717440,9
12,6782976,4
12,6848512,3
12,6914048,3
12,6979584,2
12,7045120,6
12,7110656,8
12,7176192,1
12,7241728,5
12,7307264,4
12,7372800,2
12,7438336,3
12,7503872,1
12,7569408,1
12,7634944,2
12,7700480,2
12,7831552,1
12,7897088,2
12,7962624,7
12,8028160,1
12,8093696,1
12,8224768,2
12,8290304,5
12,8355840,4
12,8454144,5
12,8585216,4
12,8716288,1
12,8847360,3
12,8978432,2
12,9109504,2
12,9240576,4
12,9371648,1
12,9502720,10
12,9633792,4
12,9764864,3
12,9895936,2
12,10027008,2
12,10158080,2
12,10289152,2
12,10420224,3
12,10551296,3
12,10682368,3
12,10813440,5
12,10944512,3
12,11075584,4
12,11206656,4
12,11337728,4
12,11468800,4
12,11599872,2
12,11730944,1
12,11993088,1
12,12517376,1
12,12648448,1
12,12910592,3
12,13041664,1
12,15138816,1
12,15532032,1
12,15663104,1
13,4768,2
13,5088,1
13,6176,1
13,136192,1
13,171008,1
13,226304,1
13,242688,1
13,276480,1
13,309248,1
13,325632,1
13,399360,1
13,403456,1
13,415744,3
13,419840,4
13,423936,9
13,428032,7
13,432128,12
13,436224,16
13,440320,19
13,444416,15
13,448512,12
13,452608,17
13,456704,26
13,460800,24
13,464896,41
13,468992,50
13,473088,70
13,477184,76
13,481280,92
13,485376,104
13,489472,119
13,493568,167
13,497664,166
13,501760,202
13,505856,222
13,509952,256
13,514048,285
13,518144,339
13,522240,399
13,528384,932
13,536576,1140
13,544768,1348
13,552960,1593
13,561152,1870
13,569344,2159
13,577536,2458
13,585728,2714
13,593920,2878
13,602112,3352
13,610304,3526
13,618496,3917
13,626688,4328
13,634880,4622
13,643072,5007
13,651264,5319
13,659456,5653
13,667648,6196
13,675840,6604
13,684032,7015
13,692224,7422
13,700416,7692
13,708608,8040
13,716800,8255
13,724992,8634
13,733184,8839
13,741376,9159
13,749568,9362
13,757760,9519
13,765952,9916
