log2_bs,clat,freq
10,8290,7
10,8355,10
10,8454,17
10,8585,15
10,8716,15
10,8847,17
10,8978,35
10,9109,35
10,9240,35
10,9371,11
10,9502,14
10,9633,15
10,9764,10
10,9895,14
10,10027,23
10,10158,12
10,10289,11
10,10420,11
10,10551,17
10,10682,11
10,10813,6
10,10944,12
10,11075,7
10,11206,6
10,11337,3
10,11468,4
10,11599,4
10,11730,8
10,11862,6
10,12124,5
10,12255,1
10,12386,3
10,12517,3
10,12648,1
10,12910,2
10,13041,1
10,13434,4
10,13565,1
10,13828,1
10,14090,3
10,14352,3
10,14483,1
10,14614,2
10,14745,2
10,14876,3
10,15007,2
10,15400,1
10,15663,3
10,15794,1
10,15925,2
10,16056,4
10,16187,1
10,16318,1
10,16449,2
10,16711,1
10,17170,1
10,17432,1
10,17694,1
10,18481,2
10,19005,1
10,19267,3
10,19529,2
10,20316,1
10,20578,1
10,21102,1
10,21626,2
10,21889,1
10,22413,1
10,22675,1
10,22937,1
10,23461,1
10,24248,1
11,3,2
11,4,1
11,4,1
11,164,1
11,205,1
11,280,1
11,325,1
11,481,1
11,536,1
11,593,3
11,602,1
11,618,4
11,626,2
11,651,1
11,667,1
11,675,1
11,684,4
11,692,2
11,700,3
11,708,2
11,716,4
11,724,7
11,733,5
11,741,5
11,749,9
11,757,6
11,765,7
11,774,6
11,782,13
11,790,18
11,798,24
11,806,43
11,815,81
11,823,88
11,831,121
11,839,176
11,847,226
11,856,329
11,864,399
11,872,520
11,880,702
11,888,837
11,897,952
11,905,1069
11,913,1310
11,921,1463
11,929,1707
11,937,1772
11,946,1915
11,954,2106
11,962,2227
11,970,2362
11,978,2488
11,987,2671
11,995,2764
11,1003,2763
11,1011,2710
11,1019,2849
11,1028,2873
11,1036,2791
11,1044,2806
11,1056,5509
11,1073,5371
11,1089,4957
11,1105,4649
11,1122,4400
11,1138,4194
11,1155,3937
11,1171,3704
11,1187,3426
11,1204,3393
11,1220,3231
11,1236,3128
11,1253,2991
11,1269,2973
11,1286,2914
11,1302,2879
11,1318,2815
11,1335,2819
11,1351,2805
11,1368,2704
11,1384,2823
11,1400,2631
11,1417,2652
11,1433,2672
11,1449,2670
11,1466,2652
11,1482,2646
11,1499,2741
11,1515,2585
11,1531,2683
11,1548,2533
11,1564,2693
11,1581,2569
11,1597,2497
11,1613,2525
11,1630,2643
11,1646,2568
11,1662,2640
11,1679,2585
11,1695,2623
11,1712,2515
11,1728,2509
11,1744,2492
11,1761,2479
11,1777,2553
11,1794,2482
11,1810,2563
11,1826,2588
11,1843,2426
11,1859,2496
11,1875,2463
11,1892,2416
11,1908,2486
11,1925,2263
11,1941,2304
11,1957,2314
11,1974,2316
11,1990,2343
11,2007,2289
11,2023,2359
11,2039,2250
11,2056,2348
11,2072,2277
11,2088,2287
11,2113,4430
11,2146,4446
11,2179,4409
11,2211,4285
11,2244,4294
11,2277,4201
11,2310,4118
11,2342,4015
11,2375,3894
11,2408,3791
11,2441,3642
11,2473,3515
11,2506,3470
11,2539,3300
11,2572,3302
11,2605,3100
11,2637,3070
11,2670,2954
11,2703,2939
11,2736,2794
11,2768,2634
11,2801,2623
11,2834,2541
11,2867,2377
11,2899,2369
11,2932,2282
11,2965,2139
11,2998,2103
11,3031,2122
11,3063,2025
11,3096,1868
11,3129,1753
11,3162,1764
11,3194,1718
11,3227,1694
11,3260,1610
11,3293,1511
11,3325,1494
11,3358,1468
11,3391,1359
11,3424,1297
11,3457,1290
11,3489,1263
11,3522,1203
11,3555,1113
11,3588,1112
11,3620,1040
11,3653,991
11,3686,972
11,3719,925
11,3751,893
11,3784,821
11,3817,816
11,3850,772
11,3883,738
11,3915,693
11,3948,737
11,3981,677
11,4014,597
11,4046,550
11,4079,582
11,4112,498
11,4145,468
11,4177,433
11,4227,893
11,4292,777
11,4358,679
11,4423,641
11,4489,538
11,4554,490
11,4620,459
11,4685,404
11,4751,380
11,4816,368
11,4882,365
11,4947,402
11,5013,393
11,5079,449
11,5144,451
11,5210,556
11,5275,528
11,5341,683
11,5406,679
11,5472,750
11,5537,792
11,5603,760
11,5668,806
11,5734,679
11,5799,656
11,5865,641
11,5931,612
11,5996,604
11,6062,634
11,6127,542
11,6193,513
11,6258,507
11,6324,479
11,6389,469
11,6455,418
11,6520,386
11,6586,334
11,6651,328
11,6717,322
11,6782,252
11,6848,251
11,6914,237
11,6979,221
11,7045,235
11,7110,199
11,7176,214
11,7241,192
11,7307,142
11,7372,149
11,7438,139
11,7503,118
11,7569,112
11,7634,118
11,7700,120
11,7766,94
11,7831,93
11,7897,89
11,7962,69
11,8028,63
11,8093,51
11,8159,36
11,8224,35
11,8290,26
11,8355,30
11,8454,44
11,8585,45
11,8716,47
11,8847,45
11,8978,26
11,9109,21
11,9240,18
11,9371,17
11,9502,18
11,9633,11
11,9764,21
11,9895,11
11,10027,17
11,10158,21
11,10289,9
11,10420,6
11,10551,8
11,10682,8
11,10813,4
11,10944,10
11,11075,12
11,11206,9
11,11337,13
11,11468,7
11,11599,5
11,11730,7
11,11862,6
11,11993,3
11,12124,3
11,12255,5
11,12386,4
11,12517,6
11,12648,4
11,12779,6
11,12910,4
11,13041,6
11,13172,4
11,13303,4
11,13434,5
11,13565,7
11,13697,3
11,13828,7
11,13959,12
11,14090,6
11,14221,2
11,17432,1
11,17956,1
11,18743,1
12,2,1
12,3,1
12,4,1
12,4,1
12,72,1
12,110,1
12,166,1
12,224,1
12,264,1
12,301,1
12,350,1
12,374,1
12,407,1
12,411,1
12,415,2
12,419,2
12,423,5
12,428,11
12,432,11
12,436,17
12,440,23
12,444,25
12,448,46
12,452,64
12,456,79
12,460,97
12,464,147
12,468,176
12,473,222
12,477,294
12,481,303
12,485,384
12,489,449
12,493,495
12,497,557
12,501,621
12,505,653
12,509,637
12,514,703
12,518,865
12,522,890
12,528,1953
12,536,2107
12,544,2342
12,552,2674
12,561,2966
12,569,3228
12,577,3532
12,585,3945
12,593,4267
12,602,4690
12,610,5085
12,618,5598
12,626,5881
12,634,6532
12,643,7075
12,651,7377
12,659,7977
12,667,8240
12,675,8849
12,684,9219
12,692,9646
12,700,9813
12,708,10371
12,716,10516
12,724,10954
12,733,10856
12,741,11201
12,749,11364
12,757,11487
12,765,11392
12,774,11658
12,782,11284
12,790,11463
12,798,11372
12,806,11121
12,815,11080
12,823,11023
12,831,10713
12,839,10711
12,847,10722
12,856,10285
12,864,10274
12,872,10088
12,880,9922
12,888,9760
12,897,9487
12,905,9240
12,913,9186
12,921,8854
12,929,8710
12,937,8440
12,946,8404
12,954,7987
12,962,7848
12,970,7727
12,978,7488
12,987,7320
12,995,7217
12,1003,6901
12,1011,6894
12,1019,6521
12,1028,6470
12,1036,6241
12,1044,6103
12,1056,11566
12,1073,11169
12,1089,10601
12,1105,10063
12,1122,9269
12,1138,8892
12,1155,8509
12,1171,8072
12,1187,7600
12,1204,7299
12,1220,6900
12,1236,6431
12,1253,6235
12,1269,5790
12,1286,5618
12,1302,5412
12,1318,5081
12,1335,4990
12,1351,4654
12,1368,4452
12,1384,4247
12,1400,4153
12,1417,3947
12,1433,3765
12,1449,3493
12,1466,3430
12,1482,3209
12,1499,3064
12,1515,3110
12,1531,2969
12,1548,2794
12,1564,2635
12,1581,2563
12,1597,2517
12,1613,2507
12,1630,2430
12,1646,2238
12,1662,2233
12,1679,2049
12,1695,2002
12,1712,2038
12,1728,1853
12,1744,1785
12,1761,1737
12,1777,1688
12,1794,1622
12,1810,1647
12,1826,1484
12,1843,1562
12,1859,1421
12,1875,1385
12,1892,1408
12,1908,1403
12,1925,1283
12,1941,1205
12,1957,1188
12,1974,1107
12,1990,1198
12,2007,1086
12,2023,1121
12,2039,1071
12,2056,1062
12,2072,986
12,2088,902
12,2113,1826
12,2146,1703
12,2179,1716
12,2211,1492
12,2244,1481
12,2277,1409
12,2310,1328
12,2342,1146
12,2375,1116
12,2408,1102
12,2441,992
12,2473,948
12,2506,880
12,2539,887
12,2572,739
12,2605,707
12,2637,710
12,2670,652
12,2703,574
12,2736,554
12,2768,564
12,2801,532
12,2834,511
12,2867,461
12,2899,410
12,2932,374
12,2965,388
12,2998,318
12,3031,348
12,3063,306
12,3096,313
12,3129,279
12,3162,272
12,3194,257
12,3227,255
12,3260,245
12,3293,203
12,3325,217
12,3358,210
12,3391,171
12,3424,203
12,3457,166
12,3489,169
12,3522,127
12,3555,174
12,3588,140
12,3620,120
12,3653,138
12,3686,118
12,3719,121
12,3751,101
12,3784,101
12,3817,103
12,3850,101
12,3883,90
12,3915,104
12,3948,86
12,3981,89
12,4014,67
12,4046,63
12,4079,65
12,4112,58
12,4145,67
12,4177,62
12,4227,107
12,4292,94
12,4358,81
12,4423,74
12,4489,86
12,4554,66
12,4620,69
12,4685,63
12,4751,64
12,4816,51
12,4882,44
12,4947,37
12,5013,29
12,5079,28
12,5144,36
12,5210,33
12,5275,25
12,5341,30
12,5406,20
12,5472,27
12,5537,25
12,5603,22
12,5668,25
12,5734,25
12,5799,24
12,5865,23
12,5931,13
12,5996,15
12,6062,14
12,6127,18
12,6193,15
12,6258,15
12,6324,13
12,6389,3
12,6455,15
12,6520,10
12,6586,7
12,6651,4
12,6717,9
12,6782,7
12,6848,7
12,6914,8
12,6979,8
12,7045,6
12,7110,5
12,7176,5
12,7241,8
12,7307,5
12,7372,6
12,7438,3
12,7503,3
12,7766,1
12,7831,2
12,7897,1
12,7962,1
12,8028,1
12,8224,3
12,8290,1
12,8585,2
12,8716,2
12,8847,2
12,8978,1
12,9109,2
12,9240,2
12,9502,2
12,9633,2
12,9895,4
12,10027,3
12,10158,2
12,10289,2
12,10420,2
12,10551,1
12,10682,1
12,10813,2
12,10944,1
12,11075,3
12,11206,3
12,11468,1
12,11730,1
12,11862,1
12,12386,2
12,12517,1
12,12648,2
12,13565,1
12,14614,1
12,14876,1
12,15269,1
12,15532,1
12,16056,1
12,17956,1
13,3,1
13,4,1
13,4,1
13,6,1
13,87,1
13,126,1
13,142,1
13,203,1
13,228,1
13,264,1
13,276,1
13,313,1
13,329,1
13,358,1
13,411,2
13,432,1
13,436,2
13,440,3
13,444,5
13,448,7
13,452,11
13,456,16
13,460,19
13,464,24
13,468,29
13,473,46
13,477,59
13,481,48
13,485,77
13,489,79
13,493,109
13,497,143
13,501,160
13,505,185
13,509,234
13,514,271
13,518,293
13,522,313
13,528,855
13,536,998
13,544,1234
13,552,1562
13,561,1885
13,569,2211
13,577,2484
13,585,2680
13,593,2981
13,602,3217
13,610,3497
13,618,3916
13,626,4127
13,634,4714
13,643,4987
13,651,5421
13,659,5762
13,667,6211
13,675,6576
13,684,6997
13,692,7569
13,700,7847
13,708,8184
13,716,8406
13,724,8873
13,733,9087
13,741,9355
13,749,9707
13,757,9715
13,765,9864
13,774,10177
13,782,10205
13,790,10206
13,798,10136
13,806,10404
13,815,10307
13,823,10272
13,831,10459
13,839,10401
13,847,10302
13,856,10118
13,864,10196
13,872,9740
13,880,9819
13,888,9683
13,897,9544
13,905,9220
13,913,9147
13,921,8979
13,929,8586
13,937,8608
13,946,8395
13,954,8066
13,962,7875
13,970,7886
13,978,7555
13,987,7501
13,995,6995
13,1003,7015
13,1011,6922
13,1019,6704
13,1028,6428
13,1036,6336
13,1044,6184
13,1056,11716
13,1073,11101
13,1089,10420
13,1105,9780
13,1122,9319
13,1138,8467
13,1155,8249
13,1171,7718
13,1187,7236
13,1204,7015
13,1220,6575
13,1236,6075
13,1253,5785
13,1269,5460
